tyre_id,brand,tyre_size,width_mm,aspect_ratio,rim_inch,country,region,risk_class,td_current_mm,wear_rate_mm_10000km,remaining_life_km,cost_per_1000km,latitude,longitude,kmeans_cluster,gmm_cluster,dbscan_cluster,pca_1,pca_2
TYR02090,Bridgestone,255/40 R19,255,40,19,France,Western Europe,low,6.57,0.528521093229216,94035.98198198203,2.5717592998661774,45.88326,4.84504,3,3,-1,0.880288541672392,-2.9740837525603
TYR02091,Pirelli,205/55 R16,205,55,16,Spain,Southern Europe,low,6.67,0.9557261885312858,53048.666666666664,4.340283450416599,40.5874,-3.67922,1,1,-1,-0.4459319206609508,1.224279667637429
TYR02092,Bridgestone,225/45 R17,225,45,17,Sweden,Northern Europe,low,5.57,0.8352892447880712,47528.44628099174,3.5232474201522503,59.51872,18.06899,2,2,-1,0.6664797547927328,0.23953438528692847
TYR02093,Michelin,255/40 R19,255,40,19,Italy,Southern Europe,low,6.95,0.796690669526582,67152.78846153845,3.8519183466390845,45.41271,9.22585,2,2,-1,1.7991387173759974,-1.7704825508269715
TYR02094,BudgetRoad,205/55 R16,205,55,16,Czechia,Eastern Europe,low,6.19,1.053062059094162,43587.17475728156,3.0722491742083964,50.16214,14.40787,1,1,-1,-0.6279611712202938,1.2037165786670705
TYR02095,Bridgestone,235/45 R18,235,45,18,Spain,Southern Europe,low,4.76,0.5386687187379761,58663.14285714286,2.192761727611139,40.33769,-3.68543,2,2,-1,0.3062535544846738,-1.2386285997971025
TYR02096,BudgetRoad,225/45 R17,225,45,17,Germany,Western Europe,low,4.31,0.9215619157955712,29406.59714285714,2.5196779014964585,52.6491,13.3114,2,4,-1,0.7200039305656446,0.6776513642306795
TYR02097,Yokohama,225/45 R17,225,45,17,Sweden,Northern Europe,low,4.7,1.0163851412449811,30500.249110320296,3.978176156899984,59.35213,18.07327,4,4,-1,1.2645340691527487,1.1899136291981447
TYR02098,Hankook,205/55 R16,205,55,16,Czechia,Eastern Europe,critical,1.1,0.9734176871487144,0.0,3.1989736349072744,49.95278,14.34052,1,1,-1,0.5493877610763571,3.6169018495452194
TYR02099,BudgetRoad,235/45 R18,235,45,18,Italy,Southern Europe,high,2.34,0.7900746113736553,9366.204018547136,1.9434082153553087,45.61543,9.14276,4,4,-1,1.4062251993379737,0.7424355065647762
TYR02100,Yokohama,205/55 R16,205,55,16,Poland,Eastern Europe,low,6.86,0.6737139879401473,78074.67403314919,2.0659291737683727,52.16146,20.99674,0,0,-1,-1.9163751476532702,-0.6191827237436807
TYR02101,Pirelli,255/40 R19,255,40,19,Czechia,Eastern Europe,low,5.57,1.5498586606881761,25615.238993710693,6.987153016590582,50.11771,14.43175,4,4,-1,4.6278642697841725,2.1209279815967155
TYR02102,Yokohama,255/40 R19,255,40,19,Spain,Southern Europe,low,7.2,0.4975311899287624,112555.75757575761,1.7816218043980827,40.46917,-3.77503,3,3,-1,0.274887942334804,-3.696958383224002
TYR02103,Yokohama,195/65 R15,195,65,15,Italy,Southern Europe,low,7.27,0.8226792662590331,68921.14864864862,2.508999172034192,45.40811,9.08211,0,0,-1,-2.6574690561229892,0.5171933072392688
TYR02104,Goodyear,235/45 R18,235,45,18,Portugal,Southern Europe,low,7.51,0.3858245212917979,153178.44444444435,1.6673705242314143,38.78324,-9.06859,3,3,-1,-1.3119507021060623,-4.146453609217691
TYR02105,Bridgestone,235/45 R18,235,45,18,France,Western Europe,low,6.54,0.7806845207320859,63277.80132450328,3.4540145997103155,45.65389,5.02486,2,2,-1,0.7669046127165178,-1.044895154716975
TYR02106,Hankook,235/45 R18,235,45,18,Germany,Western Europe,low,7.4,0.87190665469932,66520.8823529412,3.0583708984320426,52.53024,13.42724,2,2,-1,0.5956867620681795,-1.1597198965927096
TYR02107,Michelin,205/55 R16,205,55,16,Germany,Western Europe,high,1.89,0.828224475359585,3501.466192170816,3.9558579510068297,52.49603,13.40549,1,1,-1,0.44362154401733167,3.045058351896574
TYR02108,BudgetRoad,195/65 R15,195,65,15,Germany,Western Europe,low,4.24,1.183188435619116,22312.591304347832,2.7396368694363065,52.53409,13.28746,1,1,-1,-1.135835850840101,3.2863937244738612
TYR02109,Continental,235/45 R18,235,45,18,Portugal,Southern Europe,low,7.78,0.561741398334838,110015.0357142857,2.4017907568256116,38.63314,-9.28898,3,3,-1,-0.5225975370523634,-2.9099787258832843
TYR02110,Michelin,195/65 R15,195,65,15,Czechia,Eastern Europe,low,6.87,0.5688061534483873,92650.19318181818,2.692349126322367,50.04823,14.5167,0,0,-1,-3.1927650544181216,-0.3374372330994996
TYR02111,Bridgestone,255/40 R19,255,40,19,France,Western Europe,low,8.12,0.7069469318503158,92227.57333333332,2.5846835555132595,45.71555,4.80797,3,3,-1,1.0133034101415421,-2.9837043387609277
TYR02112,Michelin,195/65 R15,195,65,15,France,Western Europe,low,5.9,0.6902761104441776,62293.91304347828,3.3734814348274513,45.59213,4.95129,0,0,-1,-2.218998086164435,1.0373120913187952
TYR02113,Michelin,195/65 R15,195,65,15,Spain,Southern Europe,low,6.29,0.8974586813577392,52258.67326732674,4.473123006556733,40.42222,-3.71147,1,1,-1,-1.4905441412194467,1.8965256688034509
TYR02114,Michelin,195/65 R15,195,65,15,Sweden,Northern Europe,low,5.59,0.8182976725467836,48759.76229508198,3.64314268615813,59.24035,18.0294,1,1,-1,-1.7792840670439167,1.8741817107558831
TYR02115,Hankook,225/45 R17,225,45,17,Poland,Eastern Europe,low,6.44,1.1124845488257105,43506.22222222223,3.731429066316045,52.25905,21.00086,2,4,-1,0.9033660552093343,0.6888260511569989
TYR02116,BudgetRoad,255/40 R19,255,40,19,Spain,Southern Europe,low,6.39,0.5264257363693339,90990.992063492,1.5814525220682056,40.49677,-3.92866,3,3,-1,0.5098073970910216,-3.2486914627548185
TYR02117,Continental,205/55 R16,205,55,16,Norway,Northern Europe,low,6.58,0.7008629374917866,71055.26250000003,3.1077626029176075,60.01436,10.8342,0,0,-1,-1.575497190434572,-0.26812683105066476
TYR02118,Continental,225/45 R17,225,45,17,Poland,Eastern Europe,low,6.6,0.657096344531597,76092.34234234232,2.9282652195712093,52.18211,20.99693,3,3,-1,-0.35304829384464836,-1.2060320149606132
TYR02119,Pirelli,235/45 R18,235,45,18,Czechia,Eastern Europe,low,6.18,1.1270268305097075,40637.89677419353,5.460288717668483,50.09221,14.36488,4,4,-1,2.278366430576037,0.9976546357250334
TYR02120,Continental,195/65 R15,195,65,15,Poland,Eastern Europe,low,5.61,0.8538396266440387,46964.32298136647,4.5344657467647655,52.18794,21.0285,1,1,-1,-1.2952157935978297,2.258943926365785
TYR02121,Continental,225/45 R17,225,45,17,Italy,Southern Europe,low,6.29,0.8290585004404372,56570.193750000006,3.7352446492816456,45.45046,9.25473,2,2,-1,0.3352802666598543,-0.2647563632156098
TYR02122,Goodyear,235/45 R18,235,45,18,Sweden,Northern Europe,low,4.19,0.8728897487275156,29671.55936675462,4.258279081409905,59.42574,17.9704,4,4,-1,1.975038939399009,1.0473515388725356
TYR02123,Continental,195/65 R15,195,65,15,Germany,Western Europe,low,6.44,0.7717492984097283,62714.66666666669,3.411357410129627,52.43283,13.35145,0,0,-1,-2.077714749556063,1.2112932326331962
TYR02124,Hankook,235/45 R18,235,45,18,Poland,Eastern Europe,low,5.76,0.6178835464896661,67326.60262008732,2.211544116939602,52.22693,21.01928,3,3,-1,0.13955830576369935,-1.5003713420073295
TYR02125,Hankook,235/45 R18,235,45,18,Norway,Northern Europe,low,4.54,0.9010254000718608,32629.490797546016,3.6334575891284944,59.99786,10.60258,4,4,-1,1.6701183660107402,0.7037278623204614
TYR02126,Yokohama,205/55 R16,205,55,16,Sweden,Northern Europe,low,6.52,0.8152355496157706,60350.65573770488,3.0054840229808764,59.23219,17.94495,0,0,-1,-1.135237598281836,0.48506300501564215
TYR02127,Continental,225/45 R17,225,45,17,Portugal,Southern Europe,low,4.66,0.7270653646018961,42087.0,3.715755458930311,38.77534,-9.24084,2,2,-1,0.7518043899879809,0.4660465944682407
TYR02128,Bridgestone,195/65 R15,195,65,15,Italy,Southern Europe,low,7.01,0.6006006006006012,90076.49999999991,2.589081227824686,45.58472,9.00818,0,0,-1,-3.0246730153308534,-0.21814042614215418
TYR02129,Michelin,225/45 R17,225,45,17,Poland,Eastern Europe,low,4.98,0.8896221532091096,37993.65818181819,3.7999782152736254,52.08539,21.07455,4,2,-1,0.9817867850179415,0.8082803741898857
TYR02130,Goodyear,205/55 R16,205,55,16,Netherlands,Western Europe,low,6.34,0.55949479282074,84719.2871287129,2.696083777300359,52.45454,4.79374,0,0,-1,-1.8475118991025998,-0.6907556281231813
TYR02131,Hankook,205/55 R16,205,55,16,Norway,Northern Europe,high,2.56,1.0361763296597986,9264.832369942198,3.4210667274377586,59.86478,10.87638,1,1,-1,0.2435061401253606,2.8852977125466372
TYR02132,Continental,205/55 R16,205,55,16,Norway,Northern Europe,low,6.5,0.7868882991106764,62270.591715976356,3.6201638015838364,60.09682,10.78339,0,0,-1,-1.0936909067283576,0.32477262132782186
TYR02133,BudgetRoad,205/55 R16,205,55,16,Netherlands,Western Europe,low,4.63,0.6871618062538908,44094.41811846689,1.9988255794795382,52.42588,4.93659,0,1,-1,-1.326177997142422,0.5938773579976477
TYR02134,Michelin,255/40 R19,255,40,19,Poland,Eastern Europe,low,7.56,0.724720383474093,82238.6141732283,3.499707810320122,51.98241,21.10442,2,3,-1,1.4451616257659718,-2.2060601175170986
TYR02135,Bridgestone,225/45 R17,225,45,17,Czechia,Eastern Europe,low,6.21,0.9449694274596998,48784.647058823524,3.9661716826808546,49.99806,14.48796,4,2,-1,0.9242617540747227,0.4547652800389174
TYR02136,Yokohama,235/45 R18,235,45,18,Norway,Northern Europe,low,5.57,0.7142630392685946,55581.76444444445,2.7556543654868912,59.83555,10.77776,2,2,-1,0.6341886299542668,-0.8907114269345235
TYR02137,Yokohama,205/55 R16,205,55,16,Portugal,Southern Europe,low,7.64,0.5668433451118967,106555.0129870129,2.2463144426629604,38.58078,-9.29598,0,0,-1,-2.408971081764592,-1.5398210096911384
TYR02138,BudgetRoad,225/45 R17,225,45,17,France,Western Europe,low,4.38,0.9776285011695556,28436.15950920245,3.290593945161766,45.87259,4.88401,4,4,-1,1.114528893698988,1.1273526846880924
TYR02139,Bridgestone,195/65 R15,195,65,15,Netherlands,Western Europe,medium,3.73,0.8738145525324058,24375.881516587673,3.1738045416704574,52.3094,4.89727,1,1,-1,-1.313396131748331,2.6957574796338917
TYR02140,Hankook,205/55 R16,205,55,16,Germany,Western Europe,low,7.56,0.4560307371898454,130692.94488188969,1.5809065555914643,52.38318,13.49353,0,0,-1,-3.032406002185648,-2.3136509088869435
TYR02141,Pirelli,205/55 R16,205,55,16,Norway,Northern Europe,low,5.76,0.994976344925133,41810.03921568627,4.580261267823906,59.92676,10.75217,1,1,-1,0.027728125072485652,1.939149175820707
TYR02142,Yokohama,255/40 R19,255,40,19,France,Western Europe,low,5.7,0.7414652615637031,55295.914893617,2.8698729077423017,45.80952,4.75659,2,2,-1,1.8285651279553485,-1.365951458215921
TYR02143,Yokohama,255/40 R19,255,40,19,Norway,Northern Europe,low,5.08,1.0295182176465856,33802.21875000001,4.245399047503891,60.08155,10.72348,4,4,-1,3.0018558891522638,0.18051116333058412
TYR02144,Hankook,195/65 R15,195,65,15,Italy,Southern Europe,low,4.99,0.6579528393535281,51523.44966442954,2.2302225600190546,45.46485,9.23334,0,0,-1,-2.335739337974623,1.2178874923444702
TYR02145,Michelin,225/45 R17,225,45,17,Portugal,Southern Europe,low,8.2,0.6675010429703803,98876.24999999991,3.0952133998068514,38.77126,-9.13778,3,3,-1,-0.5754757341803287,-1.8812259526053874
TYR02146,Hankook,255/40 R19,255,40,19,Spain,Southern Europe,low,6.75,0.9179873560232091,56100.990566037755,3.4391064138443093,40.39531,-3.50173,2,2,-1,2.096177451272124,-1.1341617141748392
TYR02147,Michelin,205/55 R16,205,55,16,Sweden,Northern Europe,low,6.16,0.7737863657977782,58930.99441340782,3.315217616991237,59.29937,18.07122,0,0,-1,-1.0663144639186675,0.3777827262282202
TYR02148,Bridgestone,225/45 R17,225,45,17,Netherlands,Western Europe,low,7.44,0.620719178082191,94084.41379310355,2.5619652306576173,52.29299,4.89758,3,3,-1,-0.8268201786166223,-2.0587808703445627
TYR02149,Yokohama,235/45 R18,235,45,18,Italy,Southern Europe,low,5.65,0.9575518262586376,42295.36082474228,3.5007391391048253,45.56557,9.30693,4,4,-1,1.3736072627312699,0.2534464293762591
TYR02150,Goodyear,195/65 R15,195,65,15,Italy,Southern Europe,medium,3.85,0.7158680669510994,31430.37249283668,3.0406932648666825,45.47702,9.18931,1,1,-1,-1.7605497865687154,2.1068067708294627
TYR02151,Yokohama,235/45 R18,235,45,18,Italy,Southern Europe,medium,3.14,1.036607605628395,14856.151851851857,3.5438835808558076,45.41122,9.05108,4,4,-1,2.131314173414998,1.4495172503071105
TYR02152,Pirelli,255/40 R19,255,40,19,Spain,Southern Europe,low,4.97,0.6932596744929187,48610.93359374998,3.334894683741146,40.39341,-3.81408,2,2,-1,2.0983049584278515,-0.9529970864992863
TYR02153,Michelin,195/65 R15,195,65,15,Czechia,Eastern Europe,low,6.85,0.5620215072797272,93412.79527559057,2.3776440544933615,50.06225,14.46428,0,0,-1,-3.312540009420118,-0.4363241183266505
TYR02154,Michelin,195/65 R15,195,65,15,Czechia,Eastern Europe,low,5.24,0.9197156512309732,39577.44978165939,4.355543783055551,49.95464,14.41871,1,1,-1,-1.3422669612740035,2.3686771170003458
TYR02155,BudgetRoad,195/65 R15,195,65,15,Germany,Western Europe,low,4.89,1.2259194395796849,26836.999999999996,2.845601943393029,52.47441,13.37631,1,1,-1,-1.294721680390586,2.9168705255837297
TYR02156,Bridgestone,225/45 R17,225,45,17,Portugal,Southern Europe,low,7.49,0.6622516556291386,88939.00000000007,2.4801467847825442,38.84367,-9.1641,3,3,-1,-0.7585225143235427,-1.9188075720571645
TYR02157,Bridgestone,225/45 R17,225,45,17,Spain,Southern Europe,low,6.98,0.35244531647409333,152647.79381443307,1.3727051286672873,40.45776,-3.6266,3,3,-1,-2.0673212089416557,-3.738371081766845
TYR02158,Pirelli,255/40 R19,255,40,19,Netherlands,Western Europe,low,6.08,0.7364418651190714,60833.04347826088,3.3473147179446903,52.42805,4.90663,2,2,-1,1.8141461741507048,-1.6782766992301714
TYR02159,Goodyear,235/45 R18,235,45,18,Netherlands,Western Europe,low,6.85,0.718002500907588,73119.52247191005,3.1619686238403997,52.33977,4.90762,2,2,-1,0.5222716226812879,-1.2071093582239556
TYR02160,Michelin,235/45 R18,235,45,18,Poland,Eastern Europe,low,5.78,0.709773028624912,58892.065934065955,3.5548982138678715,52.12472,21.16404,2,2,-1,0.7837384365438028,-0.8044271762063802
TYR02161,BudgetRoad,195/65 R15,195,65,15,Poland,Eastern Europe,low,5.51,0.8951766878462547,43678.52797202798,2.194306814595066,52.24948,21.02114,1,1,-1,-2.108094568066709,1.7374815600458837
TYR02162,Hankook,255/40 R19,255,40,19,Poland,Eastern Europe,low,7.3,0.9029610085019056,63125.64935064934,3.284707745982692,52.16379,21.02961,2,2,-1,1.7300255944752145,-1.7525259043409114
TYR02163,Continental,225/45 R17,225,45,17,Spain,Southern Europe,low,7.27,0.5057438046383933,112112.09999999998,2.519826824429093,40.42339,-3.67274,3,3,-1,-1.0459528783707828,-2.300746291035768
TYR02164,Pirelli,255/40 R19,255,40,19,Netherlands,Western Europe,low,8.49,0.5485033693778399,125614.54285714298,2.3171236950858063,52.26713,4.87644,3,3,-1,0.21290478632233617,-4.029851069359471
TYR02165,Yokohama,235/45 R18,235,45,18,Poland,Eastern Europe,low,7.34,0.6598917777484493,86983.95999999999,2.4453008937303515,52.21085,21.10287,3,3,-1,-0.1898118674973731,-2.1485225296496853
TYR02166,Yokohama,225/45 R17,225,45,17,Norway,Northern Europe,low,6.36,1.073996142381203,44320.457142857136,3.4339574300019238,59.92612,10.74679,2,4,-1,0.6587398428229856,0.3712054310774628
TYR02167,Yokohama,225/45 R17,225,45,17,Portugal,Southern Europe,low,6.72,0.7979208462520523,64166.76571428566,2.8089833575845535,38.79516,-9.115,2,2,-1,-0.009933062426342005,-0.6576177581379301
TYR02168,Continental,205/55 R16,205,55,16,Netherlands,Western Europe,low,5.34,0.6800286327845384,54997.684210526306,3.2791613257645125,52.34532,5.05779,0,0,-1,-1.0218478513284788,0.47922324523813215
TYR02169,Yokohama,225/45 R17,225,45,17,Netherlands,Western Europe,low,6.35,0.7061085904870645,67270.10638297875,2.3331419060319063,52.45612,4.89155,3,2,-1,-0.3410342961121086,-1.0284599649652622
TYR02170,Bridgestone,255/40 R19,255,40,19,Italy,Southern Europe,low,5.67,0.8295132067234229,49064.92105263158,3.7136065260997584,45.55907,9.33653,2,2,-1,2.28355694379064,-0.8682417334993016
TYR02171,Yokohama,225/45 R17,225,45,17,Italy,Southern Europe,low,6.46,0.8435882941253209,57611.041237113386,2.709407109367207,45.37502,9.31756,2,2,-1,0.10934699536921831,-0.5466216828037818
TYR02172,BudgetRoad,205/55 R16,205,55,16,Sweden,Northern Europe,low,5.1,1.029708176321094,33990.21276595743,2.977000749763874,59.41918,18.16115,1,1,-1,-0.525020451357927,1.641125023049489
TYR02173,Goodyear,195/65 R15,195,65,15,Germany,Western Europe,low,7.19,0.9219380888290714,60633.13868613139,3.395275444377407,52.51162,13.37748,0,1,-1,-2.0955288518088873,1.1718889205078173
TYR02174,BudgetRoad,255/40 R19,255,40,19,Norway,Northern Europe,low,5.64,1.3499205929062996,29927.6862745098,3.867450803349156,59.78751,10.7922,4,4,-1,3.0545464259124935,0.465984833035791
TYR02175,Bridgestone,195/65 R15,195,65,15,Poland,Eastern Europe,low,6.69,0.8518161362905807,59754.67924528309,3.48335203633988,52.2285,20.97695,0,1,-1,-2.2073048173256056,1.1979929170770858
TYR02176,Pirelli,205/55 R16,205,55,16,Italy,Southern Europe,low,5.82,0.7969838694282714,52949.628742514986,3.4204003822424176,45.48489,9.27222,1,1,-1,-0.9272162110061588,0.726574754490044
TYR02177,BudgetRoad,195/65 R15,195,65,15,Sweden,Northern Europe,low,4.38,0.9800237961049533,28366.65814696486,2.6372755420056135,59.39699,18.10033,1,1,-1,-1.6513229731645371,2.393208815904062
TYR02178,Michelin,195/65 R15,195,65,15,Italy,Southern Europe,low,7.1,0.5856651482755423,93910.31746031734,2.482150171647404,45.29849,9.02036,0,0,-1,-3.1543742350873885,-0.340922539102005
TYR02179,Pirelli,235/45 R18,235,45,18,France,Western Europe,low,6.51,0.8630324102818828,56892.41726618703,3.9240576813531005,45.74017,5.00884,2,2,-1,1.1919888974989012,-0.484677674003505
TYR02180,Continental,205/55 R16,205,55,16,Norway,Northern Europe,low,4.32,0.922174095291323,29495.515151515163,3.9204823551165093,59.81062,10.7696,1,1,-1,-0.12227863913048599,1.9179210942880787
TYR02181,Hankook,235/45 R18,235,45,18,Portugal,Southern Europe,low,5.55,0.532999359235743,74108.90710382513,2.0141474056102244,38.69098,-9.07172,3,3,-1,-0.09021032748688848,-1.7511416579179824
TYR02182,Hankook,195/65 R15,195,65,15,France,Western Europe,low,6.35,0.715158924205379,66418.80341880342,2.4755129518271324,45.85742,4.86632,0,0,-1,-2.78287128151625,0.5265193363046685
TYR02183,Michelin,205/55 R16,205,55,16,Portugal,Southern Europe,low,6.4,0.4413676350554733,108752.87671232877,2.2236186061309136,38.75676,-9.12262,0,0,-1,-2.357073137344277,-1.447952309942501
TYR02184,Continental,225/45 R17,225,45,17,France,Western Europe,low,7.47,0.5959091641166059,98504.94594594577,2.8259256669287636,45.76934,4.78824,3,3,-1,-0.6160413963991389,-1.9380636637499926
TYR02185,Pirelli,235/45 R18,235,45,18,Poland,Eastern Europe,low,4.44,0.9624434526520327,29508.22712933754,5.013033251550621,52.25048,20.98591,4,4,-1,2.248316626929312,1.3244791606186885
TYR02186,Hankook,235/45 R18,235,45,18,Sweden,Northern Europe,low,5.4,0.9837109047247058,38629.23529411764,3.59682962191425,59.25928,18.10015,4,4,-1,1.5395425732451986,0.4083917292384687
TYR02187,BudgetRoad,195/65 R15,195,65,15,Italy,Southern Europe,medium,3.63,0.7167686959731749,28321.549356223175,1.7443514408279914,45.43533,9.15288,1,1,-1,-2.190473253871123,1.852847563791852
TYR02188,Yokohama,195/65 R15,195,65,15,Sweden,Northern Europe,medium,2.87,1.0997050687029881,11548.550935550937,3.485052181540983,59.30311,18.06426,1,1,-1,-0.7724440397037531,3.7403304176117174
TYR02189,Goodyear,235/45 R18,235,45,18,France,Western Europe,low,6.17,0.6504720239465807,70256.6725663717,2.939124030895377,45.86512,4.77462,2,3,-1,0.5211261830408942,-1.3262138238788803
TYR02190,Hankook,255/40 R19,255,40,19,Germany,Western Europe,low,6.77,1.0429638854296388,49570.26865671642,3.9129569796825656,52.44474,13.32356,2,4,-1,2.4091644829299264,-0.7710147945603217
TYR02191,Pirelli,255/40 R19,255,40,19,France,Western Europe,low,5.37,0.710680512850264,53047.74693877551,3.585851642330013,45.85514,4.88708,2,2,-1,2.0612735437169856,-1.1650389186420775
TYR02192,Hankook,255/40 R19,255,40,19,Norway,Northern Europe,low,5.78,1.2240891506438016,34147.839622641506,4.756849299374849,59.86518,10.90946,4,4,-1,3.2261352206532035,0.3322575461267987
