tyre_id,brand,model,tyre_size,width_mm,aspect_ratio,rim_inch,season_type,tyre_segment,vehicle_type,vehicle_weight_kg,drive_type,wheel_position,country,region,city,latitude,longitude,climate_zone,road_type,measurement_date,season_of_year,mileage_km,td_initial_mm,td_current_mm,td_inner_mm,td_center_mm,td_outer_mm,wear_mm,wear_rate_mm_10000km,predicted_life_km,remaining_life_km,fuel_efficiency_class,wet_grip_class,noise_db,rolling_resistance,price_eur,cost_per_1000km,risk_class,cluster_id,risk_binary
TYR01805,Yokohama,YOK-Tour-559,255/40 R19,255,40,19,all-season,mid-range,family,1464.0,fwd,rear_left,France,Western Europe,Lyon,45.7585,4.9712,temperate,highway,2022-02-15,winter,44373.0,7.57,4.99,4.79,5.03,4.98,2.58,0.5814346562098573,102677.05813953489,58304.058139534885,C,B,72.4,6.03,243.88,2.3752141366241206,low,0,0
TYR01806,Goodyear,GOO-Eco-272,195/65 R15,195,65,15,summer,premium,fleet,1820.0,awd,rear_right,Portugal,Southern Europe,Lisbon,38.61632,-9.1229,mediterranean,mixed,2022-01-28,winter,12448.0,7.45,6.29,6.03,6.31,6.28,1.1600000000000001,0.9318766066838048,62776.55172413791,50328.55172413791,B,A,75.0,6.11,261.91,4.172099180453937,low,0,0
TYR01807,Goodyear,GOO-Grip-879,205/55 R16,205,55,16,all-season,premium,ev,1569.0,awd,front_right,Spain,Southern Europe,Madrid,40.5316,-3.70676,mediterranean,urban,2023-01-11,winter,11560.0,8.04,7.35,7.14,7.45,7.35,0.6899999999999995,0.5968858131487885,107893.3333333334,96333.3333333334,D,A,72.0,5.12,298.32,2.7649530400395435,low,0,0
TYR01808,Michelin,MIC-Drive-345,195/65 R15,195,65,15,summer,premium,city,1103.0,awd,rear_right,France,Western Europe,Lyon,45.74982,4.82238,temperate,highway,2022-04-09,spring,52589.0,7.75,5.12,4.95,5.2,5.05,2.63,0.5001045846089486,122974.27756653992,70385.27756653992,C,E,74.4,5.14,273.76,2.226156602968224,low,0,0
TYR01809,Continental,CON-Eco-693,255/40 R19,255,40,19,summer,premium,city,1148.0,awd,front_left,Czechia,Eastern Europe,Prague,50.27898,14.41611,continental,urban,2021-10-29,autumn,39912.0,7.74,4.39,4.11,4.39,4.34,3.3500000000000005,0.8393465624373623,73152.14328358209,33240.14328358208,A,D,72.4,7.27,319.57,4.368566465115762,low,0,0
TYR01810,Yokohama,YOK-Sport-789,255/40 R19,255,40,19,all-season,mid-range,family,1352.0,fwd,front_right,Spain,Southern Europe,Madrid,40.51582,-3.72708,mediterranean,mountain,2021-04-05,spring,8888.0,7.54,7.01,6.67,7.06,6.96,0.5300000000000002,0.5963096309630965,99612.67924528298,90724.67924528298,E,C,74.8,3.61,264.08,2.651068137116743,low,0,0
TYR01811,BudgetRoad,BUD-Sport-535,255/40 R19,255,40,19,summer,budget,ev,2442.0,fwd,rear_left,Poland,Eastern Europe,Warsaw,52.29654,21.02487,continental,mixed,2025-02-03,winter,14740.0,7.29,5.47,5.29,5.31,5.29,1.8200000000000003,1.2347354138398916,46082.74725274724,31342.747252747246,E,E,73.6,3.96,179.87,3.9031961140137317,low,0,0
TYR01812,Bridgestone,BRI-Grip-544,235/45 R18,235,45,18,summer,mid-range,city,1345.0,fwd,front_left,Norway,Northern Europe,Oslo,59.87824,10.69253,cold,rural,2025-08-11,summer,34199.0,8.52,4.95,4.52,5.13,4.92,3.5699999999999994,1.0438901722272578,66290.49859943979,32091.498599439787,C,C,74.8,4.94,278.53,4.201657943214713,low,0,0
TYR01813,Continental,CON-Tour-810,205/55 R16,205,55,16,winter,premium,city,1182.0,fwd,front_left,Spain,Southern Europe,Madrid,40.47508,-3.62556,mediterranean,mixed,2020-01-14,winter,48094.0,8.12,5.05,4.22,4.98,4.99,3.0699999999999994,0.6383332640246183,102141.003257329,54047.003257328994,C,B,73.8,6.15,300.61,2.9430883818779225,low,0,0
TYR01814,Hankook,HAN-Eco-170,255/40 R19,255,40,19,summer,mid-range,fleet,1602.0,rwd,front_right,Germany,Western Europe,Berlin,52.47858,13.42735,continental,urban,2021-02-13,winter,27477.0,7.35,4.88,4.43,4.89,4.86,2.4699999999999998,0.8989336536011936,63964.67611336033,36487.67611336033,C,D,76.2,5.82,263.77,4.123682257571945,low,0,0
TYR01815,Pirelli,PIR-Sport-711,225/45 R17,225,45,17,summer,premium,suv,1574.0,rwd,rear_right,Netherlands,Western Europe,Amsterdam,52.2962,4.87448,oceanic,urban,2024-01-03,winter,10581.0,7.55,6.81,6.57,6.88,6.72,0.7400000000000002,0.6993667895284001,85076.95945945942,74495.95945945942,B,E,72.8,6.71,276.88,3.2544651543634195,low,0,0
TYR01816,Bridgestone,BRI-Sport-241,255/40 R19,255,40,19,all-season,mid-range,suv,1189.0,rwd,rear_right,Germany,Western Europe,Berlin,52.46191,13.56231,continental,mountain,2020-08-30,summer,39578.0,7.38,3.84,3.28,3.89,3.54,3.54,0.8944363029966143,64621.706214689264,25043.706214689264,C,A,72.4,5.75,259.89,4.021713681415053,medium,1,0
TYR01817,Michelin,MIC-Tour-101,205/55 R16,205,55,16,all-season,premium,fleet,1543.0,fwd,front_right,Germany,Western Europe,Berlin,52.49933,13.27924,continental,highway,2021-06-30,summer,6638.0,7.85,7.29,7.07,7.36,7.06,0.5599999999999996,0.8436275986742988,74084.82142857148,67446.82142857148,B,C,72.9,6.62,293.94,3.967614341669175,low,0,0
TYR01818,Yokohama,YOK-Drive-332,205/55 R16,205,55,16,summer,mid-range,fleet,1395.0,rwd,front_left,Italy,Southern Europe,Milan,45.42245,9.27274,mediterranean,mountain,2021-12-09,winter,24766.0,7.27,4.86,4.74,4.97,4.83,2.4099999999999993,0.9731082936283612,58266.89626556018,33500.89626556018,C,D,72.4,5.9,225.55,3.870980169803825,low,0,0
TYR01819,Pirelli,PIR-Sport-196,235/45 R18,235,45,18,winter,premium,family,1511.0,fwd,rear_left,Netherlands,Western Europe,Amsterdam,52.4176,4.9728,oceanic,mountain,2019-03-13,spring,30224.0,7.67,5.55,5.48,5.61,5.53,2.12,0.7014293276866067,86537.58490566036,56313.58490566037,A,A,73.2,7.13,304.79,3.5220534561054513,low,0,0
TYR01820,Goodyear,GOO-Tour-454,255/40 R19,255,40,19,all-season,premium,suv,1669.0,fwd,front_left,Poland,Eastern Europe,Warsaw,52.2604,20.99966,continental,mountain,2019-10-12,autumn,4872.0,7.46,7.03,6.69,6.98,6.86,0.4299999999999997,0.8825944170771752,66395.16279069771,61523.16279069771,C,C,72.7,5.17,291.65,4.392639278849115,low,0,0
TYR01821,Michelin,MIC-Tour-536,225/45 R17,225,45,17,all-season,premium,ev,1845.0,fwd,front_left,Czechia,Eastern Europe,Prague,50.11222,14.44151,continental,urban,2024-03-18,spring,35323.0,8.68,5.84,5.71,5.96,5.81,2.84,0.8040087195311836,88058.74647887325,52735.74647887324,C,A,73.1,5.56,336.66,3.823129597702942,low,0,0
TYR01822,Michelin,MIC-Grip-305,195/65 R15,195,65,15,summer,premium,family,1386.0,awd,front_right,Sweden,Northern Europe,Stockholm,59.2633,18.1056,cold,rural,2020-08-10,summer,40896.0,8.79,5.62,5.41,5.68,5.62,3.169999999999999,0.775136932707355,92757.80441640379,51861.80441640379,B,A,71.3,6.54,277.67,2.9934947441564863,low,0,0
TYR01823,Yokohama,YOK-Drive-545,195/65 R15,195,65,15,winter,mid-range,city,1030.0,fwd,front_left,Italy,Southern Europe,Milan,45.40698,9.16224,mediterranean,mixed,2024-12-20,winter,42358.0,8.32,6.25,6.07,6.14,6.19,2.0700000000000003,0.48869162849992925,137510.02898550723,95152.02898550723,C,A,72.3,5.23,256.71,1.8668456540508456,low,0,0
TYR01824,Pirelli,PIR-Drive-324,225/45 R17,225,45,17,winter,premium,ev,2365.0,awd,front_left,Netherlands,Western Europe,Amsterdam,52.31918,4.84397,oceanic,mixed,2020-12-28,winter,28939.0,7.9,5.82,5.62,5.79,5.76,2.08,0.7187532395728947,87651.77884615384,58712.77884615385,D,E,73.4,4.24,305.47,3.485040509402098,low,0,0
TYR01825,Yokohama,YOK-Grip-849,195/65 R15,195,65,15,summer,mid-range,fleet,1575.0,fwd,rear_left,Germany,Western Europe,Berlin,52.44594,13.43217,continental,highway,2019-01-29,winter,56889.0,7.9,2.55,2.29,2.57,2.47,5.3500000000000005,0.9404278507268542,66990.78504672897,10101.785046728968,B,C,72.9,6.62,205.93,3.074004877780652,high,2,1
TYR01826,BudgetRoad,BUD-Grip-425,205/55 R16,205,55,16,winter,budget,family,1298.0,rwd,rear_right,Germany,Western Europe,Berlin,52.49988,13.29996,continental,urban,2024-07-04,summer,20495.0,7.47,5.07,4.88,5.1,5.04,2.3999999999999995,1.1710173212978774,50127.35416666667,29632.35416666667,E,C,75.5,4.0,168.68,3.3650289907414987,low,0,0
TYR01827,Goodyear,GOO-Drive-459,235/45 R18,235,45,18,all-season,premium,family,1782.0,rwd,rear_right,Spain,Southern Europe,Madrid,40.49047,-3.7094,mediterranean,urban,2024-09-17,autumn,15952.0,8.37,7.5,7.34,7.49,7.36,0.8699999999999992,0.5453861584754258,124132.22988505756,108180.22988505756,B,B,72.5,6.18,285.03,2.296180454213451,low,0,0
TYR01828,Goodyear,GOO-Tour-909,205/55 R16,205,55,16,winter,premium,city,1254.0,awd,rear_right,Sweden,Northern Europe,Stockholm,59.29479,18.12672,cold,mountain,2025-02-13,winter,13555.0,8.69,7.39,7.31,7.44,7.08,1.2999999999999998,0.9590556990040574,73926.88461538461,60371.88461538461,B,D,74.4,7.07,284.17,3.8439331168685906,low,0,0
TYR01829,Bridgestone,BRI-Eco-522,235/45 R18,235,45,18,winter,mid-range,city,1127.0,awd,front_right,Czechia,Eastern Europe,Prague,50.16545,14.37903,continental,rural,2019-09-04,autumn,30602.0,7.55,5.45,5.21,5.44,5.26,2.0999999999999996,0.6862296581922749,86705.66666666669,56103.66666666668,C,B,74.6,5.5,264.58,3.0514729910002028,low,0,0
TYR01830,Bridgestone,BRI-Grip-414,255/40 R19,255,40,19,all-season,mid-range,ev,2209.0,rwd,front_right,Spain,Southern Europe,Madrid,40.29084,-3.78194,mediterranean,highway,2021-08-21,summer,46318.0,7.49,4.79,4.53,4.69,4.63,2.7,0.5829267239518114,101041.85925925925,54723.859259259254,B,B,73.2,6.01,325.59,3.2223278786327723,low,0,0
TYR01831,Bridgestone,BRI-Drive-963,235/45 R18,235,45,18,all-season,mid-range,ev,2393.0,awd,front_right,Portugal,Southern Europe,Lisbon,38.71577,-9.17693,mediterranean,urban,2020-09-09,autumn,14226.0,7.86,6.93,6.76,7.01,6.72,0.9300000000000006,0.6537326022775205,95757.80645161285,81531.80645161285,A,C,72.5,7.88,285.69,2.9834643313844214,low,0,0
TYR01832,Hankook,HAN-Tour-758,205/55 R16,205,55,16,winter,mid-range,suv,1576.0,awd,front_right,Germany,Western Europe,Berlin,52.59697,13.47188,continental,urban,2023-06-26,summer,23663.0,8.11,6.26,6.07,6.25,6.15,1.8499999999999996,0.7818112665342516,83268.17837837839,59605.17837837839,C,B,74.5,5.36,204.53,2.4562804661175193,low,0,0
TYR01833,Continental,CON-Grip-102,195/65 R15,195,65,15,all-season,premium,fleet,1771.0,rwd,front_right,Spain,Southern Europe,Madrid,40.37098,-3.74821,mediterranean,rural,2025-03-04,spring,37329.0,7.39,5.72,5.61,5.68,5.72,1.67,0.44737335583594523,129422.10179640717,92093.10179640717,A,A,72.4,7.35,268.34,2.0733707479277643,low,0,0
TYR01834,Pirelli,PIR-Sport-629,225/45 R17,225,45,17,summer,premium,suv,2505.0,awd,rear_left,Sweden,Northern Europe,Stockholm,59.33944,18.127,cold,rural,2024-08-21,summer,22105.0,7.35,4.95,4.54,4.94,4.86,2.3999999999999995,1.0857272110382263,52959.89583333334,30854.895833333343,D,C,70.9,4.55,264.14,4.987547574324124,low,0,0
TYR01835,Yokohama,YOK-Eco-286,255/40 R19,255,40,19,summer,mid-range,ev,2060.0,rwd,rear_left,Germany,Western Europe,Berlin,52.39051,13.39838,continental,urban,2022-11-23,autumn,17591.0,7.63,5.52,5.28,5.56,5.49,2.1100000000000003,1.1994770052867945,50271.90995260663,32680.909952606627,D,D,74.0,4.77,256.21,5.09648430388938,low,0,0
TYR01836,Goodyear,GOO-Drive-152,225/45 R17,225,45,17,winter,premium,family,1749.0,awd,rear_left,Spain,Southern Europe,Madrid,40.29303,-3.83391,mediterranean,urban,2021-02-02,winter,21697.0,8.21,6.84,6.6,6.76,6.81,1.370000000000001,0.6314236991289123,104684.0656934306,82987.0656934306,B,A,72.2,7.15,266.14,2.542316237309662,low,0,0
TYR01837,Yokohama,YOK-Grip-163,195/65 R15,195,65,15,summer,mid-range,ev,1924.0,fwd,front_left,Germany,Western Europe,Berlin,52.38514,13.45059,continental,rural,2023-04-27,spring,21256.0,8.26,6.17,5.93,6.07,6.11,2.09,0.983251787730523,67734.43062200959,46478.43062200958,A,A,74.2,7.56,220.39,3.253736659128077,low,0,0
TYR01838,Continental,CON-Eco-314,255/40 R19,255,40,19,winter,premium,fleet,1329.0,awd,front_left,France,Western Europe,Lyon,45.86219,4.90163,temperate,urban,2020-01-02,winter,13427.0,8.72,8.05,7.79,8.12,7.99,0.6699999999999999,0.4989945631935651,142686.92537313438,129259.92537313438,D,A,75.1,4.2,313.86,2.1996409214035437,low,0,0
TYR01839,BudgetRoad,BUD-Sport-524,195/65 R15,195,65,15,summer,budget,city,1335.0,awd,rear_right,Germany,Western Europe,Berlin,52.49638,13.45943,continental,urban,2025-08-12,summer,20388.0,8.25,6.94,6.44,6.92,6.93,1.3099999999999996,0.6425348244065134,103496.33587786261,83108.33587786261,D,C,71.5,4.31,143.58,1.3872954900494319,low,0,0
TYR01840,Continental,CON-Drive-941,235/45 R18,235,45,18,summer,premium,suv,1902.0,awd,front_left,Portugal,Southern Europe,Lisbon,38.63655,-9.06983,mediterranean,rural,2021-11-24,autumn,16588.0,8.74,7.55,7.38,7.44,7.14,1.1900000000000004,0.7173860622136486,99527.99999999997,82939.99999999997,A,C,75.7,7.52,317.8,3.193071296519573,low,0,0
TYR01841,Hankook,HAN-Eco-123,225/45 R17,225,45,17,summer,mid-range,city,1153.0,fwd,front_right,Poland,Eastern Europe,Warsaw,52.3259,21.02029,continental,mountain,2022-10-27,autumn,51561.0,8.88,2.42,2.21,2.55,2.08,6.460000000000001,1.252884932410155,58105.89473684211,6544.894736842104,B,B,74.9,7.19,228.4,3.9307543758582333,high,2,1
TYR01842,Goodyear,GOO-Eco-832,255/40 R19,255,40,19,all-season,premium,ev,2439.0,awd,front_left,Norway,Northern Europe,Oslo,59.84399,10.79951,cold,mountain,2020-07-17,summer,13885.0,7.69,6.09,5.69,6.11,6.0,1.6000000000000005,1.1523226503420962,52849.781249999985,38964.781249999985,D,C,73.5,3.84,319.11,6.038057158467427,low,0,0
TYR01843,BudgetRoad,BUD-Grip-232,195/65 R15,195,65,15,winter,budget,city,1214.0,rwd,front_left,France,Western Europe,Lyon,45.6859,4.86979,temperate,rural,2024-09-28,autumn,18134.0,7.35,5.44,5.06,5.43,5.31,1.9099999999999993,1.0532701003639569,54591.88481675394,36457.88481675394,A,C,73.1,7.47,172.21,3.1544981562378616,low,0,0
TYR01844,Yokohama,YOK-Drive-673,225/45 R17,225,45,17,winter,mid-range,ev,1928.0,fwd,front_right,France,Western Europe,Lyon,45.69269,4.87687,temperate,mountain,2022-10-19,autumn,12052.0,8.36,7.11,6.84,7.18,6.88,1.2499999999999991,1.0371722535678718,65177.21600000004,53125.21600000004,D,A,72.4,5.01,249.77,3.832167363515494,low,0,0
TYR01845,Michelin,MIC-Eco-273,205/55 R16,205,55,16,winter,premium,fleet,1783.0,fwd,rear_left,Spain,Southern Europe,Madrid,40.30361,-3.87775,mediterranean,mixed,2024-03-21,spring,18205.0,8.13,6.85,6.71,6.89,6.53,1.2800000000000011,0.7031035429826977,92873.94531249993,74668.94531249993,D,B,73.9,4.59,286.43,3.0840727077570302,low,0,0
TYR01846,Bridgestone,BRI-Drive-716,205/55 R16,205,55,16,summer,mid-range,family,1664.0,rwd,front_right,Germany,Western Europe,Berlin,52.49244,13.49388,continental,highway,2020-05-12,spring,50531.0,8.85,4.15,3.87,4.01,3.95,4.699999999999999,0.9301221032633432,77946.75531914894,27415.75531914894,B,A,72.1,6.64,262.11,3.3626800618807575,low,0,0
TYR01847,Hankook,HAN-Tour-167,235/45 R18,235,45,18,winter,mid-range,ev,1914.0,awd,rear_right,Sweden,Northern Europe,Stockholm,59.35896,17.97845,cold,urban,2023-05-13,spring,46465.0,8.35,3.24,2.84,3.22,3.05,5.109999999999999,1.0997525018831378,61377.446183953034,14912.446183953034,D,C,73.5,4.28,260.97,4.251887561725074,medium,1,0
TYR01848,Continental,CON-Drive-405,205/55 R16,205,55,16,all-season,premium,suv,1737.0,awd,front_right,Sweden,Northern Europe,Stockholm,59.39543,18.17026,cold,urban,2022-08-11,summer,15391.0,8.81,7.51,7.31,7.62,7.48,1.3000000000000007,0.8446494704697555,85360.85384615381,69969.85384615381,A,A,73.5,7.16,274.11,3.2111909341257237,low,0,0
TYR01849,Yokohama,YOK-Sport-885,195/65 R15,195,65,15,summer,mid-range,ev,2020.0,fwd,front_right,Italy,Southern Europe,Milan,45.28678,9.15021,mediterranean,highway,2023-01-30,winter,49113.0,8.4,4.27,4.18,4.27,3.91,4.130000000000001,0.8409178832488344,80864.01937046004,31751.019370460035,A,E,72.7,7.57,242.61,3.000221877279408,low,0,0
TYR01850,Goodyear,GOO-Sport-167,225/45 R17,225,45,17,summer,premium,city,1211.0,awd,front_right,Germany,Western Europe,Berlin,52.5417,13.48396,continental,rural,2020-07-14,summer,29440.0,7.33,4.57,4.34,4.62,4.35,2.76,0.9374999999999999,61120.00000000001,31680.000000000007,B,D,73.8,7.1,271.76,4.446335078534031,low,0,0
TYR01851,Michelin,MIC-Grip-147,195/65 R15,195,65,15,winter,premium,city,1293.0,awd,rear_right,France,Western Europe,Lyon,45.77471,4.94095,temperate,rural,2019-11-02,autumn,24626.0,8.52,7.38,6.95,7.34,7.24,1.1399999999999997,0.4629253634370177,149484.1403508772,124858.1403508772,D,B,74.9,4.56,265.72,1.7775798782150922,low,0,0
TYR01852,Continental,CON-Grip-336,225/45 R17,225,45,17,summer,premium,ev,1942.0,rwd,rear_left,Italy,Southern Europe,Milan,45.40849,9.06398,mediterranean,rural,2023-05-09,spring,21378.0,8.38,6.6,6.41,6.6,6.57,1.7800000000000011,0.8326316774253911,81428.56179775277,60050.56179775277,C,B,75.3,5.55,323.79,3.9763688913505506,low,0,0
TYR01853,Hankook,HAN-Tour-610,205/55 R16,205,55,16,winter,mid-range,fleet,1429.0,fwd,front_left,Czechia,Eastern Europe,Prague,49.94635,14.37616,continental,urban,2022-08-27,summer,31434.0,7.8,5.74,5.56,5.75,5.62,2.0599999999999996,0.6553413501304318,94607.18446601945,63173.18446601944,A,A,73.1,7.56,228.85,2.418949483505634,low,0,0
TYR01854,Bridgestone,BRI-Tour-862,205/55 R16,205,55,16,winter,mid-range,fleet,1673.0,awd,rear_right,Sweden,Northern Europe,Stockholm,59.32681,18.02295,cold,urban,2022-08-03,summer,38703.0,7.91,3.88,3.62,3.87,3.79,4.03,1.041262951192414,60599.486352357315,21896.486352357315,B,C,73.3,5.82,261.56,4.316208201487921,medium,1,0
TYR01855,Goodyear,GOO-Sport-609,255/40 R19,255,40,19,summer,premium,ev,2486.0,rwd,rear_left,Spain,Southern Europe,Madrid,40.47737,-3.80729,mediterranean,urban,2020-07-02,summer,27608.0,7.94,5.81,5.72,5.75,5.78,2.130000000000001,0.7715155027528255,82175.92488262907,54567.92488262908,B,B,71.6,5.85,341.59,4.156813573901226,low,0,0
TYR01856,Continental,CON-Drive-119,225/45 R17,225,45,17,winter,premium,suv,1794.0,fwd,rear_right,Poland,Eastern Europe,Warsaw,52.31457,21.06519,continental,urban,2025-09-17,autumn,14581.0,7.54,6.42,6.26,6.41,6.31,1.12,0.7681228996639463,77331.375,62750.375,B,A,73.3,6.87,301.18,3.8946675912590463,low,0,0
TYR01857,Bridgestone,BRI-Drive-204,225/45 R17,225,45,17,winter,mid-range,suv,1746.0,rwd,rear_right,Italy,Southern Europe,Milan,45.3467,9.16637,mediterranean,mountain,2024-04-03,spring,27479.0,7.36,5.09,4.91,5.13,5.09,2.2700000000000005,0.8260853742858184,69726.44933920703,42247.449339207036,A,B,73.7,7.68,246.3,3.5323754806700887,low,0,0
TYR01858,BudgetRoad,BUD-Drive-644,205/55 R16,205,55,16,summer,budget,fleet,1445.0,rwd,front_left,Portugal,Southern Europe,Lisbon,38.83433,-9.01209,mediterranean,mixed,2023-04-23,spring,12859.0,8.62,7.59,7.52,7.6,7.58,1.0299999999999994,0.8009954117738544,87640.95145631072,74781.95145631072,D,C,75.7,4.04,163.73,1.8681905807654302,low,0,0
TYR01859,BudgetRoad,BUD-Drive-403,195/65 R15,195,65,15,summer,budget,city,1155.0,rwd,rear_left,France,Western Europe,Lyon,45.64541,4.8388,temperate,mixed,2021-07-23,summer,19551.0,7.71,6.5,6.28,6.5,6.07,1.21,0.6188941742110378,98724.47107438018,79173.47107438018,C,C,71.5,5.48,149.18,1.5110741883601082,low,0,0
TYR01860,Bridgestone,BRI-Tour-889,255/40 R19,255,40,19,winter,mid-range,ev,1923.0,awd,front_right,Spain,Southern Europe,Madrid,40.35096,-3.70639,mediterranean,mountain,2019-07-24,summer,43900.0,7.22,3.64,3.31,3.72,3.61,3.5799999999999996,0.8154897494305238,68915.64245810057,25015.642458100563,A,A,74.6,7.35,312.97,4.541349232727243,medium,1,0
TYR01861,Yokohama,YOK-Eco-556,205/55 R16,205,55,16,winter,mid-range,family,1493.0,awd,rear_left,Sweden,Northern Europe,Stockholm,59.30415,17.96487,cold,urban,2024-01-12,winter,32255.0,8.39,6.05,5.47,6.22,5.89,2.3400000000000007,0.7254689195473571,93594.63675213672,61339.63675213673,B,A,72.1,7.54,201.72,2.1552517003106466,low,0,0
TYR01862,Pirelli,PIR-Drive-587,205/55 R16,205,55,16,winter,premium,city,1202.0,awd,front_right,Sweden,Northern Europe,Stockholm,59.44247,17.95819,cold,mixed,2021-05-02,spring,4310.0,8.75,8.28,8.14,8.19,8.18,0.47000000000000064,1.0904872389791198,65567.02127659565,61257.02127659566,C,E,73.0,6.16,264.49,4.033887690036188,low,0,0
TYR01863,Goodyear,GOO-Eco-916,225/45 R17,225,45,17,all-season,premium,family,1641.0,fwd,rear_right,Sweden,Northern Europe,Stockholm,59.26598,18.23284,cold,rural,2024-04-30,spring,14387.0,7.21,6.21,5.96,6.2,6.04,1.0,0.6950719399457844,80711.06999999999,66324.06999999999,C,B,73.6,5.76,267.7,3.316769310579082,low,0,0
TYR01864,Yokohama,YOK-Tour-907,255/40 R19,255,40,19,all-season,mid-range,family,1400.0,fwd,front_left,Germany,Western Europe,Berlin,52.60147,13.37834,continental,mixed,2023-02-26,winter,20553.0,8.13,5.77,5.45,5.68,5.57,2.360000000000001,1.1482508636208832,56869.10593220337,36316.10593220337,D,B,74.3,4.62,260.37,4.578408535390035,low,0,0
TYR01865,Goodyear,GOO-Tour-895,235/45 R18,235,45,18,summer,premium,fleet,1677.0,rwd,front_left,Portugal,Southern Europe,Lisbon,38.67673,-8.97066,mediterranean,mixed,2025-09-07,autumn,27685.0,7.9,6.01,5.77,6.05,5.79,1.8900000000000006,0.6826801517067006,92283.33333333331,64598.333333333314,D,B,72.5,3.78,336.23,3.6434531334657767,low,0,0
TYR01866,Hankook,HAN-Drive-827,205/55 R16,205,55,16,all-season,mid-range,suv,1722.0,rwd,rear_right,Portugal,Southern Europe,Lisbon,38.70643,-9.14877,mediterranean,urban,2024-04-24,spring,17761.0,8.15,6.65,6.28,6.64,6.65,1.5,0.8445470412701988,77556.36666666667,59795.36666666667,C,D,70.0,5.42,250.8,3.23377706794757,low,0,0
TYR01867,Hankook,HAN-Drive-315,225/45 R17,225,45,17,summer,mid-range,ev,2498.0,fwd,front_left,Netherlands,Western Europe,Amsterdam,52.37046,4.94254,oceanic,highway,2024-11-28,autumn,23476.0,7.72,5.55,5.25,5.46,5.47,2.17,0.9243482705742034,66208.81105990784,42732.81105990783,B,D,70.3,6.54,273.68,4.133588802136406,low,0,0
TYR01868,Goodyear,GOO-Eco-208,235/45 R18,235,45,18,all-season,premium,family,1751.0,fwd,front_left,Sweden,Northern Europe,Stockholm,59.17714,18.14508,cold,highway,2020-12-19,winter,14106.0,7.47,6.43,6.12,6.38,6.37,1.04,0.7372749184744081,79617.51923076923,65511.519230769234,E,A,72.0,3.63,281.83,3.5397988121574513,low,0,0
